[ 2016-02-28 13:01:54 / pinkman02    /  39475 /    163 ]: task end: 'initial search for pextl_r32_r32_r32 with budget=4815347' with result 'Initial search timeout'
[ 2016-02-28 13:02:13 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vpminsd_ymm_ymm_ymm with budget=30080715' with result 'Initial search timeout'
[ 2016-02-28 13:02:40 / pinkman02    /  39475 /    171 ]: task end: 'initial search for vpmaxub_xmm_xmm_xmm with budget=16496764' with result 'Initial search timeout'
[ 2016-02-28 13:03:33 / pinkman02    /  39475 /     89 ]: task end: 'initial search for vpsraw_xmm_xmm_xmm with budget=37348074' with result 'Initial search timeout'
[ 2016-02-28 13:04:00 / pinkman02    /  39475 /    113 ]: task end: 'initial search for vphaddsw_xmm_xmm_xmm with budget=87778176' with result 'Initial search timeout'
[ 2016-02-28 13:04:11 / pinkman02    /  39475 /    192 ]: task end: 'initial search for btrw_r16_r16 with budget=20631249' with result 'Initial search timeout'
[ 2016-02-28 13:04:31 / pinkman02    /  39475 /    162 ]: verification for cvtpd2ps_xmm_xmm: verified
[ 2016-02-28 13:04:36 / pinkman02    /  39475 /    162 ]: verification for cvtpd2ps_xmm_xmm: verified
[ 2016-02-28 13:04:36 / pinkman02    /  39475 /    162 ]: task end: 'secondary search for cvtpd2ps_xmm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 13:04:53 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vblendvps_ymm_ymm_ymm_ymm with budget=25696124' with result 'Initial search timeout'
[ 2016-02-28 13:05:05 / pinkman02    /  39475 /     90 ]: task end: 'initial search for vpsllq_xmm_xmm_xmm with budget=2565859' with result 'Initial search timeout'
[ 2016-02-28 13:06:32 / pinkman02    /  39475 /    115 ]: task end: 'initial search for vpsravd_xmm_xmm_xmm with budget=7577438' with result 'Initial search timeout'
[ 2016-02-28 13:06:41 / pinkman02    /  39475 /     88 ]: task end: 'initial search for vpacksswb_ymm_ymm_ymm with budget=72936123' with result 'Initial search timeout'
[ 2016-02-28 13:06:55 / pinkman02    /  39475 /    161 ]: task end: 'initial search for psrlw_xmm_xmm with budget=1274745' with result 'Initial search timeout'
[ 2016-02-28 13:09:36 / pinkman02    /  39475 /    115 ]: task end: 'initial search for blendvps_xmm_xmm_xmm0 with budget=1886559' with result 'Initial search timeout'
[ 2016-02-28 13:10:07 / pinkman02    /  39475 /    164 ]: task end: 'initial search for vpsrad_xmm_xmm_xmm with budget=28726146' with result 'Initial search timeout'
[ 2016-02-28 13:11:21 / pinkman02    /  39475 /     88 ]: task end: 'initial search for btsq_r64_r64 with budget=3344567' with result 'Initial search timeout'
[ 2016-02-28 13:12:00 / pinkman02    /  39475 /     88 ]: task end: 'initial search for vpsubw_ymm_ymm_ymm with budget=329877' with result 'Initial search timeout'
[ 2016-02-28 13:12:46 / pinkman02    /  39475 /    163 ]: task end: 'initial search for paddusw_xmm_xmm with budget=7058940' with result 'Initial search timeout'
[ 2016-02-28 13:17:25 / pinkman02    /  39475 /    215 ]: task end: 'initial search for pabsd_xmm_xmm with budget=78690068' with result 'Initial search timeout'
[ 2016-02-28 13:18:14 / pinkman02    /  39475 /     84 ]: task end: 'initial search for pcmpeqd_xmm_xmm with budget=74627021' with result 'Initial search timeout'
[ 2016-02-28 13:18:19 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
[ 2016-02-28 13:18:20 / pinkman02    /  39475 /    163 ]: task end: 'initial search for vfnmsub231sd_xmm_xmm_xmm with budget=13865909' with result 'Initial search success'
[ 2016-02-28 13:19:27 / pinkman02    /  39475 /    162 ]: verification for cvtpd2ps_xmm_xmm: verified
[ 2016-02-28 13:19:34 / pinkman02    /  39475 /    162 ]: verification for cvtpd2ps_xmm_xmm: verified
[ 2016-02-28 13:19:34 / pinkman02    /  39475 /    162 ]: task end: 'secondary search for cvtpd2ps_xmm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 13:19:36 / pinkman02    /  39475 /    161 ]: task end: 'initial search for pminub_xmm_xmm with budget=8091219' with result 'Initial search timeout'
[ 2016-02-28 13:19:52 / pinkman02    /  39475 /     92 ]: task end: 'initial search for vpmulhuw_ymm_ymm_ymm with budget=18479534' with result 'Initial search timeout'
[ 2016-02-28 13:20:34 / pinkman02    /  39475 /     87 ]: task end: 'initial search for vpabsd_ymm_ymm with budget=13611920' with result 'Initial search timeout'
[ 2016-02-28 13:22:22 / pinkman02    /  39475 /    215 ]: task end: 'initial search for vfmsubadd132pd_xmm_xmm_xmm with budget=2525344' with result 'Initial search timeout'
[ 2016-02-28 13:22:41 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpsadbw_ymm_ymm_ymm with budget=26637008' with result 'Initial search timeout'
[ 2016-02-28 13:25:06 / pinkman02    /  39475 /    213 ]: task end: 'initial search for movmskps_r32_xmm with budget=99929032' with result 'Initial search timeout'
[ 2016-02-28 13:25:55 / pinkman02    /  39475 /     90 ]: task end: 'initial search for pmaxsb_xmm_xmm with budget=13051639' with result 'Initial search timeout'
[ 2016-02-28 13:26:15 / pinkman02    /  39475 /    217 ]: task end: 'initial search for psubw_xmm_xmm with budget=2195343' with result 'Initial search timeout'
[ 2016-02-28 13:26:41 / pinkman02    /  39475 /    114 ]: task end: 'initial search for cvttsd2siq_r64_xmm with budget=33229619' with result 'Initial search timeout'
[ 2016-02-28 13:26:45 / pinkman02    /  39475 /    175 ]: task end: 'initial search for bzhiq_r64_r64_r64 with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 13:28:00 / pinkman02    /  39475 /    172 ]: task end: 'initial search for pmaxuw_xmm_xmm with budget=25787762' with result 'Initial search timeout'
[ 2016-02-28 13:28:55 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpavgb_ymm_ymm_ymm with budget=94437452' with result 'Initial search timeout'
[ 2016-02-28 13:29:05 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vfmsub213ss_xmm_xmm_xmm with budget=4822732' with result 'Initial search timeout'
[ 2016-02-28 13:29:43 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpermilps_ymm_ymm_ymm with budget=2257972' with result 'Initial search timeout'
[ 2016-02-28 13:29:44 / pinkman02    /  39475 /    112 ]: task end: 'initial search for cvtsi2ssq_xmm_r64 with budget=56202616' with result 'Initial search timeout'
[ 2016-02-28 13:31:17 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vmovmskpd_r64_ymm with budget=958765' with result 'Initial search timeout'
[ 2016-02-28 13:32:46 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vpabsb_ymm_ymm with budget=882806' with result 'Initial search timeout'
[ 2016-02-28 13:33:21 / pinkman02    /  39475 /    215 ]: task end: 'initial search for blsrl_r32_r32 with budget=8277476' with result 'Initial search timeout'
[ 2016-02-28 13:35:00 / pinkman02    /  39475 /    173 ]: task end: 'initial search for rclb_r8_cl with budget=4215888' with result 'Initial search timeout'
[ 2016-02-28 13:35:37 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vfmsubadd213ps_xmm_xmm_xmm with budget=1641515' with result 'Initial search timeout'
[ 2016-02-28 13:37:11 / pinkman02    /  39475 /     89 ]: task end: 'initial search for tzcntq_r64_r64 with budget=24458618' with result 'Initial search timeout'
[ 2016-02-28 13:37:47 / pinkman02    /  39475 /    115 ]: task end: 'initial search for vpmaxuw_xmm_xmm_xmm with budget=17110957' with result 'Initial search timeout'
[ 2016-02-28 13:38:24 / pinkman02    /  39475 /    192 ]: task end: 'initial search for rclw_r16_cl with budget=23977643' with result 'Initial search timeout'
[ 2016-02-28 13:40:36 / pinkman02    /  39475 /    115 ]: task end: 'initial search for pmulld_xmm_xmm with budget=1816912' with result 'Initial search timeout'
[ 2016-02-28 13:42:19 / pinkman02    /  39475 /    164 ]: task end: 'initial search for pabsw_xmm_xmm with budget=21280842' with result 'Initial search timeout'
[ 2016-02-28 13:42:53 / pinkman02    /  39475 /     94 ]: task end: 'initial search for paddsb_xmm_xmm with budget=57687076' with result 'Initial search timeout'
[ 2016-02-28 13:43:13 / pinkman02    /  39475 /    113 ]: verification for addsubps_xmm_xmm: verified
[ 2016-02-28 13:43:13 / pinkman02    /  39475 /    113 ]: task end: 'initial search for addsubps_xmm_xmm with budget=25484535' with result 'Initial search success'
[ 2016-02-28 13:43:30 / pinkman02    /  39475 /    186 ]: task end: 'initial search for vpabsb_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 13:43:37 / pinkman02    /  39475 /    173 ]: task end: 'initial search for btrl_r32_r32 with budget=6095944' with result 'Initial search timeout'
[ 2016-02-28 13:44:24 / pinkman02    /  39475 /    115 ]: task end: 'initial search for vfmadd132ss_xmm_xmm_xmm with budget=1903466' with result 'Initial search timeout'
[ 2016-02-28 13:44:35 / pinkman02    /  39475 /     88 ]: task end: 'initial search for vpsubb_ymm_ymm_ymm with budget=17681416' with result 'Initial search timeout'
[ 2016-02-28 13:45:12 / pinkman02    /  39475 /    163 ]: task end: 'secondary search for vfnmsub231sd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 13:46:02 / pinkman02    /  39475 /    111 ]: task end: 'initial search for imulb_r8 with budget=88750336' with result 'Initial search timeout'
equivalence class size and score for cvtpd2ps_xmm_xmm: 3 / (2, 0, 12)
[ 2016-02-28 13:46:07 / pinkman02    /  39475 /    162 ]: task end: 'secondary search for cvtpd2ps_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 13:48:53 / pinkman02    /  39475 /     88 ]: task end: 'initial search for psrlw_xmm_xmm with budget=2549490' with result 'Initial search timeout'
[ 2016-02-28 13:48:58 / pinkman02    /  39475 /    214 ]: task end: 'initial search for btcq_r64_r64 with budget=86049525' with result 'Initial search timeout'
[ 2016-02-28 13:49:56 / pinkman02    /  39475 /    213 ]: task end: 'initial search for vpcmpeqw_ymm_ymm_ymm with budget=15017167' with result 'Initial search timeout'
[ 2016-02-28 13:50:08 / pinkman02    /  39475 /     87 ]: task end: 'initial search for vpunpckhbw_ymm_ymm_ymm with budget=18369070' with result 'Initial search timeout'
[ 2016-02-28 13:50:42 / pinkman02    /  39475 /     84 ]: task end: 'initial search for vpmovsxbw_ymm_xmm with budget=18324699' with result 'Initial search timeout'
[ 2016-02-28 13:52:09 / pinkman02    /  39475 /     90 ]: task end: 'initial search for vtestps_ymm_ymm with budget=16548554' with result 'Initial search timeout'
[ 2016-02-28 13:53:55 / pinkman02    /  39475 /    114 ]: task end: 'initial search for rcrb_rh_cl with budget=19755627' with result 'Initial search timeout'
[ 2016-02-28 13:54:44 / pinkman02    /  39475 /    161 ]: task end: 'initial search for pminub_xmm_xmm with budget=16182438' with result 'Initial search timeout'
[ 2016-02-28 13:54:58 / pinkman02    /  39475 /    170 ]: task end: 'initial search for tzcntl_r32_r32 with budget=39756281' with result 'Initial search timeout'
[ 2016-02-28 13:56:37 / pinkman02    /  39475 /     85 ]: task end: 'initial search for imulw_r16_r16 with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 13:57:43 / pinkman02    /  39475 /     93 ]: task end: 'initial search for psignw_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 13:58:18 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpunpcklbw_xmm_xmm_xmm with budget=9318318' with result 'Initial search timeout'
[ 2016-02-28 13:58:47 / pinkman02    /  39475 /     94 ]: task end: 'initial search for cvttps2dq_xmm_xmm with budget=8785294' with result 'Initial search timeout'
[ 2016-02-28 13:58:57 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vpavgw_xmm_xmm_xmm with budget=2087366' with result 'Initial search timeout'
[ 2016-02-28 13:59:09 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vphaddsw_ymm_ymm_ymm with budget=48461878' with result 'Initial search timeout'
[ 2016-02-28 13:59:31 / pinkman02    /  39475 /     89 ]: task end: 'initial search for blsrl_r32_r32 with budget=16554952' with result 'Initial search timeout'
[ 2016-02-28 14:00:03 / pinkman02    /  39475 /    168 ]: task end: 'initial search for shrq_r64_one with budget=51545607' with result 'Initial search timeout'
[ 2016-02-28 14:01:19 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vpminsb_xmm_xmm_xmm with budget=689030' with result 'Initial search timeout'
[ 2016-02-28 14:01:59 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpmaxub_ymm_ymm_ymm with budget=1594907' with result 'Initial search timeout'
[ 2016-02-28 14:02:24 / pinkman02    /  39475 /     84 ]: task end: 'initial search for cvttpd2dq_xmm_xmm with budget=6472101' with result 'Initial search timeout'
[ 2016-02-28 14:03:48 / pinkman02    /  39475 /    218 ]: task end: 'initial search for vpmaddubsw_xmm_xmm_xmm with budget=64700316' with result 'Initial search timeout'
[ 2016-02-28 14:03:55 / pinkman02    /  39475 /    186 ]: task end: 'initial search for vpminub_ymm_ymm_ymm with budget=11998291' with result 'Initial search timeout'
[ 2016-02-28 14:06:30 / pinkman02    /  39475 /    113 ]: task end: 'secondary search for addsubps_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 14:07:39 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:07:40 / pinkman02    /  39475 /     85 ]: task end: 'initial search for vfnmsub231pd_xmm_xmm_xmm with budget=11092882' with result 'Initial search success'
[ 2016-02-28 14:07:47 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vphsubd_ymm_ymm_ymm with budget=5190023' with result 'Initial search timeout'
[ 2016-02-28 14:11:09 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpcmpgtd_ymm_ymm_ymm with budget=4799275' with result 'Initial search timeout'
[ 2016-02-28 14:11:35 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
[ 2016-02-28 14:11:47 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: unknown
[ 2016-02-28 14:11:47 / pinkman02    /  39475 /    163 ]: task end: 'secondary search for vfnmsub231sd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: SMT solver returned unknown while testing against 1 equivalence classes'
[ 2016-02-28 14:12:49 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vblendvpd_ymm_ymm_ymm_ymm with budget=6808051' with result 'Initial search timeout'
[ 2016-02-28 14:15:21 / pinkman02    /  39475 /     89 ]: task end: 'initial search for pcmpeqw_xmm_xmm with budget=11299875' with result 'Initial search timeout'
[ 2016-02-28 14:16:01 / pinkman02    /  39475 /    168 ]: task end: 'initial search for rcrw_r16_one with budget=2196228' with result 'Initial search timeout'
[ 2016-02-28 14:16:31 / pinkman02    /  39475 /    172 ]: task end: 'initial search for vpunpcklwd_ymm_ymm_ymm with budget=33295689' with result 'Initial search timeout'
[ 2016-02-28 14:17:03 / pinkman02    /  39475 /     86 ]: task end: 'initial search for vpacksswb_xmm_xmm_xmm with budget=59927020' with result 'Initial search timeout'
[ 2016-02-28 14:17:46 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:17:53 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:17:53 / pinkman02    /  39475 /     85 ]: task end: 'secondary search for vfnmsub231pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 14:18:18 / pinkman02    /  39475 /    170 ]: task end: 'initial search for packssdw_xmm_xmm with budget=17336315' with result 'Initial search timeout'
[ 2016-02-28 14:18:55 / pinkman02    /  39475 /    192 ]: task end: 'initial search for punpcklbw_xmm_xmm with budget=26196284' with result 'Initial search timeout'
[ 2016-02-28 14:19:50 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:19:57 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:19:57 / pinkman02    /  39475 /     85 ]: task end: 'secondary search for vfnmsub231pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 14:23:46 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vtestps_xmm_xmm with budget=3521239' with result 'Initial search timeout'
[ 2016-02-28 14:24:13 / pinkman02    /  39475 /    173 ]: task end: 'initial search for btrl_r32_r32 with budget=11715385' with result 'Initial search timeout'
[ 2016-02-28 14:24:41 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpunpcklbw_ymm_ymm_ymm with budget=33692391' with result 'Initial search timeout'
[ 2016-02-28 14:25:22 / pinkman02    /  39475 /     86 ]: task end: 'initial search for vpaddw_xmm_xmm_xmm with budget=4864324' with result 'Initial search timeout'
[ 2016-02-28 14:25:57 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpmaxsd_ymm_ymm_ymm with budget=626849' with result 'Initial search timeout'
[ 2016-02-28 14:29:23 / pinkman02    /  39475 /    168 ]: task end: 'initial search for packusdw_xmm_xmm with budget=9518035' with result 'Initial search timeout'
[ 2016-02-28 14:30:25 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vfmsubadd132pd_ymm_ymm_ymm with budget=24355989' with result 'Initial search timeout'
[ 2016-02-28 14:30:36 / pinkman02    /  39475 /    113 ]: task end: 'secondary search for addsubps_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 14:33:40 / pinkman02    /  39475 /     83 ]: task end: 'initial search for vptest_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 14:34:23 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:34:33 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: counterexample
[ 2016-02-28 14:34:36 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:34:40 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:34:44 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:34:44 / pinkman02    /  39475 /    170 ]: verification for vpmovsxbq_ymm_xmm: verified
[ 2016-02-28 14:34:47 / pinkman02    /  39475 /     85 ]: verification for vfnmsub231pd_xmm_xmm_xmm: verified
[ 2016-02-28 14:34:47 / pinkman02    /  39475 /     85 ]: task end: 'secondary search for vfnmsub231pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: Found counterexample that removed 0 programs and kept 4'
[ 2016-02-28 14:34:48 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vpmovsxbq_ymm_xmm with budget=6816912' with result 'Initial search success'
[ 2016-02-28 14:37:19 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
[ 2016-02-28 14:37:30 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: unknown
[ 2016-02-28 14:37:40 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: unknown
[ 2016-02-28 14:37:40 / pinkman02    /  39475 /    163 ]: task end: 'secondary search for vfnmsub231sd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: SMT solver returned unknown while testing against 2 equivalence classes'
[ 2016-02-28 14:38:16 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vpsllq_xmm_xmm_xmm with budget=4935753' with result 'Initial search timeout'
[ 2016-02-28 14:39:58 / pinkman02    /  39475 /    162 ]: task end: 'initial search for phaddw_xmm_xmm with budget=6183522' with result 'Initial search timeout'
[ 2016-02-28 14:40:28 / pinkman02    /  39475 /    217 ]: task end: 'initial search for psllq_xmm_xmm with budget=9178487' with result 'Initial search timeout'
[ 2016-02-28 14:40:58 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpmaxsw_ymm_ymm_ymm with budget=512412' with result 'Initial search timeout'
[ 2016-02-28 14:41:29 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vphsubw_xmm_xmm_xmm with budget=1874688' with result 'Initial search timeout'
[ 2016-02-28 14:42:07 / pinkman02    /  39475 /    111 ]: task end: 'initial search for vpmaxud_xmm_xmm_xmm with budget=34351721' with result 'Initial search timeout'
[ 2016-02-28 14:42:09 / pinkman02    /  39475 /    162 ]: task end: 'initial search for mulxq_r64_r64_r64 with budget=709793' with result 'Initial search timeout'
[ 2016-02-28 14:42:13 / pinkman02    /  39475 /     89 ]: task end: 'initial search for vfmsubadd132ps_ymm_ymm_ymm with budget=15444253' with result 'Initial search timeout'
[ 2016-02-28 14:43:46 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpminuw_xmm_xmm_xmm with budget=2039931' with result 'Initial search timeout'
[ 2016-02-28 14:44:19 / pinkman02    /  39475 /    166 ]: task end: 'initial search for vfmsubadd213pd_xmm_xmm_xmm with budget=71228255' with result 'Initial search timeout'
[ 2016-02-28 14:44:44 / pinkman02    /  39475 /    167 ]: task end: 'initial search for pcmpeqb_xmm_xmm with budget=83672090' with result 'Initial search timeout'
[ 2016-02-28 14:46:04 / pinkman02    /  39475 /     95 ]: task end: 'initial search for vpmullw_ymm_ymm_ymm with budget=92236015' with result 'Initial search timeout'
[ 2016-02-28 14:46:12 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpslld_ymm_ymm_xmm with budget=13332371' with result 'Initial search timeout'
[ 2016-02-28 14:49:14 / pinkman02    /  39475 /    110 ]: task end: 'initial search for vpsignw_xmm_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 14:50:46 / pinkman02    /  39475 /     92 ]: task end: 'initial search for vaddsubps_ymm_ymm_ymm with budget=54297501' with result 'Initial search timeout'
[ 2016-02-28 14:53:01 / pinkman02    /  39475 /    214 ]: task end: 'initial search for salb_r8_cl with budget=44928914' with result 'Initial search timeout'
equivalence class size and score for addsubps_xmm_xmm: 1 / (4, 0, 20)
[ 2016-02-28 14:53:49 / pinkman02    /  39475 /    113 ]: task end: 'secondary search for addsubps_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 14:54:29 / pinkman02    /  39475 /    162 ]: task end: 'initial search for rcrq_r64_cl with budget=8971208' with result 'Initial search timeout'
[ 2016-02-28 14:54:57 / pinkman02    /  39475 /    166 ]: task end: 'initial search for pcmpeqq_xmm_xmm with budget=6149263' with result 'Initial search timeout'
[ 2016-02-28 14:55:21 / pinkman02    /  39475 /    111 ]: task end: 'initial search for vpsllvq_xmm_xmm_xmm with budget=7209489' with result 'Initial search timeout'
[ 2016-02-28 14:55:28 / pinkman02    /  39475 /     89 ]: task end: 'initial search for vfmsubadd231ps_ymm_ymm_ymm with budget=7199520' with result 'Initial search timeout'
[ 2016-02-28 14:55:28 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpmulhw_xmm_xmm_xmm with budget=5432982' with result 'Initial search timeout'
[ 2016-02-28 14:58:00 / pinkman02    /  39475 /     87 ]: task end: 'initial search for rcrb_r8_cl with budget=50280985' with result 'Initial search timeout'
[ 2016-02-28 14:58:04 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vcvtsd2siq_r64_xmm with budget=2360671' with result 'Initial search timeout'
[ 2016-02-28 14:58:15 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpsubsb_ymm_ymm_ymm with budget=31126615' with result 'Initial search timeout'
[ 2016-02-28 14:59:56 / pinkman02    /  39475 /     95 ]: task end: 'initial search for vfnmadd132sd_xmm_xmm_xmm with budget=6721542' with result 'Initial search timeout'
[ 2016-02-28 15:00:23 / pinkman02    /  39475 /     83 ]: task end: 'initial search for vpmulhrsw_ymm_ymm_ymm with budget=14669132' with result 'Initial search timeout'
[ 2016-02-28 15:01:55 / pinkman02    /  39475 /     83 ]: task end: 'initial search for ptest_xmm_xmm with budget=982181' with result 'Initial search timeout'
equivalence class size and score for vfnmsub231pd_xmm_xmm_xmm: 3 / (2, 0, 14), 1 / (3, 0, 30)
[ 2016-02-28 15:01:59 / pinkman02    /  39475 /     85 ]: task end: 'secondary search for vfnmsub231pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 15:02:00 / pinkman02    /  39475 /    170 ]: task end: 'secondary search for vpmovsxbq_ymm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 15:02:14 / pinkman02    /  39475 /    173 ]: task end: 'initial search for psubw_xmm_xmm with budget=4064264' with result 'Initial search timeout'
[ 2016-02-28 15:03:06 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
[ 2016-02-28 15:03:15 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: unknown
[ 2016-02-28 15:03:23 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
[ 2016-02-28 15:03:23 / pinkman02    /  39475 /    163 ]: task end: 'secondary search for vfnmsub231sd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 15:04:03 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpsignb_xmm_xmm_xmm with budget=12368248' with result 'Initial search timeout'
[ 2016-02-28 15:04:31 / pinkman02    /  39475 /     89 ]: task end: 'initial search for rolq_r64_cl with budget=6562523' with result 'Initial search timeout'
[ 2016-02-28 15:05:11 / pinkman02    /  39475 /    216 ]: task end: 'initial search for vpackusdw_ymm_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 15:06:13 / pinkman02    /  39475 /    214 ]: task end: 'initial search for vpminud_ymm_ymm_ymm with budget=8397105' with result 'Initial search timeout'
[ 2016-02-28 15:07:29 / pinkman02    /  39475 /     88 ]: task end: 'initial search for btsl_r32_r32 with budget=56381589' with result 'Initial search timeout'
[ 2016-02-28 15:08:03 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vfmaddsub132pd_ymm_ymm_ymm with budget=3324407' with result 'Initial search timeout'
[ 2016-02-28 15:11:24 / pinkman02    /  39475 /    214 ]: task end: 'initial search for vfmsubadd213ps_xmm_xmm_xmm with budget=2929922' with result 'Initial search timeout'
[ 2016-02-28 15:12:05 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpsrlq_ymm_ymm_xmm with budget=8153229' with result 'Initial search timeout'
[ 2016-02-28 15:12:20 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vfnmadd231ss_xmm_xmm_xmm with budget=6737321' with result 'Initial search timeout'
[ 2016-02-28 15:16:47 / pinkman02    /  39475 /     94 ]: task end: 'initial search for bextrl_r32_r32_r32 with budget=57095840' with result 'Initial search timeout'
[ 2016-02-28 15:17:06 / pinkman02    /  39475 /    214 ]: task end: 'initial search for rcrw_r16_one with budget=4065897' with result 'Initial search timeout'
[ 2016-02-28 15:17:46 / pinkman02    /  39475 /    171 ]: task end: 'initial search for rorb_rh_cl with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 15:20:15 / pinkman02    /  39475 /    161 ]: task end: 'initial search for pminsd_xmm_xmm with budget=48493385' with result 'Initial search timeout'
[ 2016-02-28 15:20:27 / pinkman02    /  39475 /    162 ]: task end: 'initial search for btsq_r64_r64 with budget=5945918' with result 'Initial search timeout'
[ 2016-02-28 15:21:00 / pinkman02    /  39475 /    171 ]: task end: 'initial search for cmovnpq_r64_r64 with budget=2197026' with result 'Initial search timeout'
[ 2016-02-28 15:22:27 / pinkman02    /  39475 /    163 ]: verification for vfnmsub231sd_xmm_xmm_xmm: verified
